words,count,like_count_median,like_count_mean,reply_count_median,reply_count_mean,repost_count_median,repost_count_mean,distinct_creators,frequency,quadrant
一年,21,25.0,40.61904761904762,4.0,8.80952380952381,0.0,0.47619047619047616,5,21,Star (明星詞)
一次,13,7.0,9.76923076923077,0.0,0.46153846153846156,0.0,0.15384615384615385,3,13,Avoid (避開)
一步,79,133.0,157.13924050632912,48.0,50.89873417721519,0.0,0.759493670886076,5,79,Star (明星詞)
一種,16,14.0,41.375,0.5,2.3125,0.0,0.875,5,16,Blue Ocean (藍海詞)
一般,10,9.0,7.4,0.0,0.1,0.0,0.1,2,10,Avoid (避開)
三年,27,16.0,19.296296296296298,0.0,1.4814814814814814,0.0,0.5925925925925926,2,27,Star (明星詞)
三遍,11,12.0,15.090909090909092,0.0,0.0,0.0,0.18181818181818182,1,11,Avoid (避開)
上班,16,18.5,89.25,2.0,6.875,0.0,5.5,2,16,Blue Ocean (藍海詞)
下午,19,10.0,14.210526315789474,0.0,1.8421052631578947,0.0,0.10526315789473684,3,19,Red Ocean (紅海詞)
下班,21,11.0,14.857142857142858,0.0,1.0,0.0,0.19047619047619047,4,21,Red Ocean (紅海詞)
不到,15,17.0,54.2,1.0,4.6,0.0,2.8,5,15,Blue Ocean (藍海詞)
不同,31,10.0,21.774193548387096,1.0,4.064516129032258,0.0,0.41935483870967744,4,31,Red Ocean (紅海詞)
不想,15,13.0,23.066666666666666,0.0,1.1333333333333333,0.0,0.13333333333333333,3,15,Blue Ocean (藍海詞)
不露,32,147.0,187.9375,51.0,60.34375,0.0,0.875,1,32,Star (明星詞)
世界,13,13.0,11.076923076923077,0.0,0.5384615384615384,0.0,0.0,4,13,Blue Ocean (藍海詞)
中英文,17,19.0,22.529411764705884,0.0,0.9411764705882353,0.0,0.4117647058823529,1,17,Star (明星詞)
主動,13,16.0,39.15384615384615,0.0,2.923076923076923,0.0,0.9230769230769231,4,13,Blue Ocean (藍海詞)
主導,10,25.0,34.7,0.5,1.7,1.0,0.8,2,10,Blue Ocean (藍海詞)
主管,75,11.0,26.68,0.0,0.36,0.0,0.52,3,75,Red Ocean (紅海詞)
了解,27,2.0,10.74074074074074,0.0,1.0,0.0,0.25925925925925924,3,27,Red Ocean (紅海詞)
五年,29,17.0,22.20689655172414,1.0,1.206896551724138,1.0,0.5517241379310345,3,29,Star (明星詞)
交流,13,6.0,15.0,1.0,3.6923076923076925,0.0,0.46153846153846156,2,13,Avoid (避開)
人才,27,3.0,9.518518518518519,0.0,1.3703703703703705,0.0,0.07407407407407407,3,27,Red Ocean (紅海詞)
人生,23,15.0,42.34782608695652,2.0,2.391304347826087,0.0,0.9130434782608695,5,23,Star (明星詞)
人粉,14,219.5,248.28571428571428,65.5,72.57142857142857,0.0,1.1428571428571428,1,14,Blue Ocean (藍海詞)
人際,17,45.0,56.23529411764706,7.0,7.235294117647059,2.0,1.7647058823529411,1,17,Star (明星詞)
今日,36,44.5,53.611111111111114,7.0,6.888888888888889,1.5,1.6666666666666667,2,36,Star (明星詞)
付費,11,11.0,13.181818181818182,2.0,1.6363636363636365,0.0,0.18181818181818182,4,11,Avoid (避開)
代表,18,35.5,95.77777777777777,6.0,26.944444444444443,0.0,0.6111111111111112,5,18,Star (明星詞)
以上,66,17.0,23.181818181818183,0.0,1.2575757575757576,1.0,0.8333333333333334,3,66,Star (明星詞)
任務,17,7.0,9.764705882352942,0.0,0.5882352941176471,0.0,0.058823529411764705,4,17,Red Ocean (紅海詞)
企劃,10,21.0,28.0,1.0,1.2,0.0,0.3,3,10,Blue Ocean (藍海詞)
企業,35,6.0,12.2,1.0,1.0571428571428572,0.0,0.14285714285714285,4,35,Red Ocean (紅海詞)
休息,12,13.0,16.5,0.0,0.8333333333333334,0.0,0.16666666666666666,2,12,Blue Ocean (藍海詞)
使用,11,7.0,17.90909090909091,1.0,2.3636363636363638,0.0,1.1818181818181819,4,11,Avoid (避開)
依照,78,14.5,20.05128205128205,0.0,1.0256410256410255,1.0,0.5512820512820513,3,78,Star (明星詞)
信任,11,16.0,66.72727272727273,2.0,3.0,0.0,0.2727272727272727,4,11,Blue Ocean (藍海詞)
假日,23,2.0,5.043478260869565,0.0,0.17391304347826086,0.0,0.0,3,23,Red Ocean (紅海詞)
偏財,22,44.5,54.13636363636363,7.0,7.2727272727272725,2.0,1.8636363636363635,1,22,Star (明星詞)
做出,10,22.0,29.0,5.0,9.8,0.0,0.4,3,10,Blue Ocean (藍海詞)
做到,12,19.5,24.833333333333332,0.0,1.5833333333333333,0.0,0.25,4,12,Blue Ocean (藍海詞)
健康,16,11.0,9.5,0.0,0.4375,1.0,0.5625,4,16,Avoid (避開)
價值,30,10.0,52.233333333333334,0.0,2.466666666666667,0.0,1.8666666666666667,4,30,Red Ocean (紅海詞)
優化,28,14.0,16.642857142857142,0.0,0.9642857142857143,0.0,0.39285714285714285,2,28,Star (明星詞)
免費,10,5.5,6.1,1.0,1.4,0.0,0.6,3,10,Avoid (避開)
內斂,17,45.0,56.23529411764706,7.0,7.235294117647059,2.0,1.7647058823529411,1,17,Star (明星詞)
全程,20,2.0,2.35,0.0,0.3,0.0,0.0,2,20,Red Ocean (紅海詞)
兩年,17,13.0,20.41176470588235,1.0,1.8823529411764706,1.0,0.7058823529411765,2,17,Star (明星詞)
公司,62,10.0,52.32258064516129,0.0,1.935483870967742,0.0,0.8387096774193549,6,62,Red Ocean (紅海詞)
公益,44,2.0,2.5,0.0,0.29545454545454547,0.0,0.0,1,44,Red Ocean (紅海詞)
具備,12,10.0,14.916666666666666,0.0,0.75,0.5,0.5,1,12,Avoid (避開)
出現,12,39.0,80.66666666666667,0.5,4.416666666666667,1.0,4.583333333333333,5,12,Blue Ocean (藍海詞)
分享,83,9.0,18.72289156626506,1.0,3.4939759036144578,0.0,0.7831325301204819,6,83,Red Ocean (紅海詞)
分析,33,17.0,19.454545454545453,0.0,1.0,1.0,0.5151515151515151,3,33,Star (明星詞)
分鐘,16,6.0,8.3125,1.0,1.5625,0.0,0.0,4,16,Avoid (避開)
判斷,11,6.0,10.0,1.0,2.272727272727273,0.0,0.2727272727272727,3,11,Avoid (避開)
制定,13,17.0,21.384615384615383,0.0,0.6153846153846154,0.0,0.46153846153846156,1,13,Blue Ocean (藍海詞)
前端,10,17.0,14.1,0.0,0.0,0.0,0.4,1,10,Blue Ocean (藍海詞)
剛好,14,15.0,35.214285714285715,2.0,8.357142857142858,0.0,1.3571428571428572,3,14,Blue Ocean (藍海詞)
創業,169,3.0,13.52662721893491,0.0,2.4201183431952664,0.0,0.08875739644970414,3,169,Red Ocean (紅海詞)
加班,10,4.5,9.0,0.0,0.4,0.0,0.0,4,10,Avoid (避開)
助力,17,45.0,56.23529411764706,7.0,7.235294117647059,2.0,1.7647058823529411,1,17,Star (明星詞)
努力,25,8.0,11.92,1.0,2.08,0.0,0.16,4,25,Red Ocean (紅海詞)
區域,13,26.0,25.692307692307693,0.0,1.4615384615384615,1.0,0.6923076923076923,1,13,Blue Ocean (藍海詞)
十年,16,13.5,19.4375,0.0,0.6875,0.0,0.5,2,16,Blue Ocean (藍海詞)
協作,29,12.0,15.689655172413794,0.0,0.6206896551724138,0.0,0.4482758620689655,2,29,Red Ocean (紅海詞)
協助,15,14.0,17.4,1.0,3.6666666666666665,0.0,0.4,3,15,Blue Ocean (藍海詞)
反而,11,8.0,15.181818181818182,1.0,2.0,0.0,0.18181818181818182,4,11,Avoid (避開)
台中,11,17.0,24.636363636363637,1.0,2.090909090909091,1.0,0.9090909090909091,2,11,Blue Ocean (藍海詞)
台北,58,15.5,21.137931034482758,0.0,1.0689655172413792,0.0,0.5,2,58,Star (明星詞)
台灣,18,11.5,17.0,0.5,2.1666666666666665,0.0,0.1111111111111111,2,18,Red Ocean (紅海詞)
合作,51,18.0,28.80392156862745,1.0,3.6862745098039214,0.0,0.45098039215686275,6,51,Star (明星詞)
品牌,69,17.0,24.08695652173913,1.0,1.8405797101449275,0.0,0.391304347826087,4,69,Star (明星詞)
商品,14,4.5,14.214285714285714,0.0,0.8571428571428571,0.0,0.35714285714285715,3,14,Avoid (避開)
商業,38,6.5,10.763157894736842,0.0,0.5,0.0,0.23684210526315788,3,38,Red Ocean (紅海詞)
喜歡,25,14.0,15.76,0.0,0.88,0.0,0.2,3,25,Star (明星詞)
回事,21,2.0,3.5714285714285716,0.0,0.42857142857142855,0.0,0.047619047619047616,2,21,Red Ocean (紅海詞)
回到,13,11.0,15.23076923076923,0.0,0.8461538461538461,0.0,0.15384615384615385,3,13,Avoid (避開)
回應,13,89.0,126.07692307692308,16.0,45.15384615384615,0.0,0.6153846153846154,4,13,Blue Ocean (藍海詞)
回收,10,12.0,15.9,0.0,0.0,0.0,0.2,2,10,Avoid (避開)
回覆,10,4.0,4.4,1.5,3.5,0.0,0.0,3,10,Avoid (避開)
國際,19,14.0,18.0,0.0,1.263157894736842,0.0,0.47368421052631576,2,19,Star (明星詞)
團隊,81,10.0,20.395061728395063,0.0,1.5185185185185186,0.0,0.7283950617283951,3,81,Red Ocean (紅海詞)
在意,18,2.5,5.444444444444445,0.0,0.16666666666666666,0.0,0.0,3,18,Red Ocean (紅海詞)
執行,37,13.0,16.72972972972973,0.0,0.8108108108108109,0.0,0.40540540540540543,4,37,Star (明星詞)
培訓,14,6.0,12.571428571428571,2.0,2.357142857142857,0.0,0.07142857142857142,3,14,Avoid (避開)
報名,30,2.5,4.333333333333333,0.0,0.9333333333333333,0.0,0.1,3,30,Red Ocean (紅海詞)
壓力,11,17.0,28.545454545454547,0.0,1.7272727272727273,0.0,0.09090909090909091,4,11,Blue Ocean (藍海詞)
外商,21,22.0,24.19047619047619,0.0,0.8571428571428571,1.0,0.5714285714285714,2,21,Star (明星詞)
夜晚,11,10.0,11.818181818181818,0.0,0.0,0.0,0.0,2,11,Avoid (避開)
夥伴,15,19.0,16.8,2.0,2.4,0.0,0.2,4,15,Blue Ocean (藍海詞)
大型,14,27.0,28.928571428571427,0.5,1.2857142857142858,0.0,0.35714285714285715,3,14,Blue Ocean (藍海詞)
失敗,10,7.0,25.0,0.0,1.1,0.0,1.0,2,10,Avoid (避開)
好好,18,11.0,21.055555555555557,1.0,1.9444444444444444,0.0,0.7222222222222222,4,18,Red Ocean (紅海詞)
好評,17,2.0,2.0588235294117645,0.0,0.0,0.0,0.0,1,17,Red Ocean (紅海詞)
學員,29,3.0,13.586206896551724,0.0,3.3448275862068964,0.0,0.3448275862068966,2,29,Red Ocean (紅海詞)
學會,10,7.5,9.8,0.0,0.1,0.0,0.1,2,10,Avoid (避開)
學習,29,8.0,16.93103448275862,0.0,2.1724137931034484,0.0,0.27586206896551724,4,29,Red Ocean (紅海詞)
安全,12,18.5,23.25,1.5,2.25,1.0,0.6666666666666666,4,12,Blue Ocean (藍海詞)
安心,13,13.0,19.76923076923077,0.0,1.9230769230769231,0.0,0.5384615384615384,2,13,Blue Ocean (藍海詞)
完成,29,12.0,13.482758620689655,0.0,0.3448275862068966,0.0,0.27586206896551724,5,29,Red Ocean (紅海詞)
完整,10,24.5,31.3,1.0,2.3,0.5,1.5,3,10,Blue Ocean (藍海詞)
官方,16,65.0,52.75,24.0,16.625,2.0,1.375,2,16,Blue Ocean (藍海詞)
客戶,53,17.0,22.641509433962263,1.0,2.547169811320755,1.0,0.5849056603773585,2,53,Star (明星詞)
害怕,10,13.5,136.5,0.5,5.5,0.0,5.8,4,10,Blue Ocean (藍海詞)
容易,47,27.0,42.02127659574468,2.0,6.170212765957447,1.0,0.7659574468085106,5,47,Star (明星詞)
專案,43,20.0,36.48837209302326,1.0,2.488372093023256,0.0,1.302325581395349,3,43,Star (明星詞)
專業,22,17.0,23.181818181818183,0.5,1.0909090909090908,0.0,0.22727272727272727,5,22,Star (明星詞)
專注,10,16.0,18.8,1.0,0.7,0.0,0.4,3,10,Blue Ocean (藍海詞)
專長,36,2.0,2.1666666666666665,0.0,0.05555555555555555,0.0,0.0,1,36,Red Ocean (紅海詞)
對方,15,12.0,30.733333333333334,2.0,6.2,0.0,0.6,4,15,Avoid (避開)
尷尬,10,8.5,13.8,1.5,1.3,0.0,0.1,4,10,Avoid (避開)
工作,81,13.0,42.81481481481482,0.0,3.419753086419753,0.0,1.0987654320987654,6,81,Star (明星詞)
工具,30,24.0,42.5,1.5,4.033333333333333,0.0,3.5,4,30,Star (明星詞)
工商,19,2.0,2.3684210526315788,0.0,0.0,0.0,0.0,1,19,Red Ocean (紅海詞)
工程,20,12.0,21.45,0.0,0.95,0.0,0.5,2,20,Red Ocean (紅海詞)
市場,62,17.0,42.274193548387096,0.0,2.096774193548387,1.0,0.7580645161290323,3,62,Star (明星詞)
市集,11,3.0,3.909090909090909,0.0,0.18181818181818182,0.0,0.0,2,11,Avoid (避開)
布姐,27,2.0,3.6296296296296298,0.0,0.037037037037037035,0.0,0.037037037037037035,1,27,Red Ocean (紅海詞)
希望,46,17.0,34.130434782608695,1.5,11.891304347826088,0.0,0.5652173913043478,5,46,Star (明星詞)
常用,10,11.0,11.0,2.0,2.0,0.0,0.0,1,10,Avoid (避開)
幫助,13,9.0,21.153846153846153,1.0,3.0,0.0,0.0,3,13,Avoid (避開)
平台,36,15.0,33.44444444444444,0.0,2.2777777777777777,0.0,0.3888888888888889,3,36,Star (明星詞)
年度,15,25.0,28.0,1.0,1.9333333333333333,0.0,0.4,3,15,Blue Ocean (藍海詞)
幸運數,17,45.0,56.23529411764706,7.0,7.235294117647059,2.0,1.7647058823529411,1,17,Star (明星詞)
幸運色,17,45.0,56.23529411764706,7.0,7.235294117647059,2.0,1.7647058823529411,1,17,Star (明星詞)
幾個,12,8.5,23.25,1.5,3.0833333333333335,0.0,1.1666666666666667,4,12,Avoid (避開)
廣告,12,18.5,35.916666666666664,1.0,17.583333333333332,0.0,0.5833333333333334,4,12,Blue Ocean (藍海詞)
建構,20,2.0,3.65,0.0,0.2,0.0,0.05,2,20,Red Ocean (紅海詞)
建立,28,14.0,19.642857142857142,0.0,1.1785714285714286,0.0,0.32142857142857145,5,28,Star (明星詞)
建置,11,8.0,12.181818181818182,0.0,0.18181818181818182,1.0,0.5454545454545454,1,11,Avoid (避開)
建議,36,15.0,19.944444444444443,0.0,1.6666666666666667,0.0,0.5,5,36,Star (明星詞)
強勢,12,10.0,10.0,0.0,0.0,0.0,0.0,1,12,Avoid (避開)
影片,13,17.0,32.61538461538461,1.0,3.230769230769231,0.0,1.8461538461538463,3,13,Blue Ocean (藍海詞)
得到,12,18.0,66.33333333333333,0.0,4.75,0.0,3.5833333333333335,4,12,Blue Ocean (藍海詞)
從技術,18,2.0,2.1666666666666665,0.0,0.05555555555555555,0.0,0.0,1,18,Red Ocean (紅海詞)
心咒,11,12.0,15.090909090909092,0.0,0.0,0.0,0.18181818181818182,1,11,Avoid (避開)
快樂,10,43.5,42.6,8.5,11.6,0.0,0.1,3,10,Blue Ocean (藍海詞)
快速,18,10.0,18.0,0.0,1.8888888888888888,0.0,0.3333333333333333,4,18,Red Ocean (紅海詞)
思維,38,4.0,10.421052631578947,0.0,0.3157894736842105,0.0,0.34210526315789475,4,38,Red Ocean (紅海詞)
思考,52,5.0,15.51923076923077,0.0,1.7884615384615385,0.0,0.25,4,52,Red Ocean (紅海詞)
情況,15,9.0,13.066666666666666,0.0,0.6,0.0,0.2,4,15,Avoid (避開)
情緒,36,44.0,58.30555555555556,7.0,6.0,1.0,1.5,5,36,Star (明星詞)
想法,16,10.0,21.0,1.5,2.75,0.0,0.5,4,16,Avoid (避開)
想要,21,17.0,25.571428571428573,1.0,4.714285714285714,0.0,0.3333333333333333,3,21,Star (明星詞)
意識,10,17.5,30.6,0.5,4.5,0.5,0.8,3,10,Blue Ocean (藍海詞)
感受,14,9.5,49.5,0.5,3.7857142857142856,0.0,2.9285714285714284,4,14,Avoid (避開)
慢慢,45,14.0,26.244444444444444,0.0,2.111111111111111,0.0,0.2222222222222222,5,45,Star (明星詞)
懂得,11,14.0,24.0,0.0,0.18181818181818182,0.0,0.5454545454545454,4,11,Blue Ocean (藍海詞)
成功,27,12.0,11.62962962962963,1.0,1.1851851851851851,0.0,0.2222222222222222,5,27,Red Ocean (紅海詞)
成效,11,19.0,18.636363636363637,0.0,0.5454545454545454,0.0,0.45454545454545453,2,11,Blue Ocean (藍海詞)
成本,13,15.0,23.53846153846154,2.0,3.1538461538461537,0.0,0.3076923076923077,3,13,Blue Ocean (藍海詞)
成為,14,8.0,37.07142857142857,1.5,1.8571428571428572,0.0,0.07142857142857142,3,14,Avoid (避開)
成長,32,17.0,35.78125,0.0,2.5,0.0,0.46875,5,32,Star (明星詞)
我會,11,22.0,72.0,2.0,9.272727272727273,1.0,4.636363636363637,3,11,Blue Ocean (藍海詞)
才能,26,7.5,13.884615384615385,0.0,0.5,0.0,0.3076923076923077,4,26,Red Ocean (紅海詞)
打造,19,15.0,18.210526315789473,1.0,1.4210526315789473,0.0,0.3684210526315789,3,19,Star (明星詞)
找到,19,13.0,13.894736842105264,2.0,2.263157894736842,0.0,0.21052631578947367,2,19,Star (明星詞)
技能,16,16.0,21.125,1.5,2.9375,0.0,0.5,2,16,Blue Ocean (藍海詞)
技術,21,7.0,8.428571428571429,0.0,0.47619047619047616,0.0,0.14285714285714285,3,21,Red Ocean (紅海詞)
拒絕,13,11.0,10.76923076923077,0.0,0.46153846153846156,0.0,0.07692307692307693,3,13,Avoid (避開)
招募,13,5.0,8.692307692307692,0.0,1.1538461538461537,0.0,0.15384615384615385,3,13,Avoid (避開)
持續,43,17.0,77.83720930232558,1.0,15.372093023255815,0.0,1.0,4,43,Star (明星詞)
授課,18,2.0,2.2222222222222223,0.0,0.1111111111111111,0.0,0.0,2,18,Red Ocean (紅海詞)
掌握,10,14.0,19.6,0.0,0.7,0.5,0.5,3,10,Blue Ocean (藍海詞)
接住,17,45.0,56.23529411764706,7.0,7.235294117647059,2.0,1.7647058823529411,1,17,Star (明星詞)
控制,11,11.0,9.454545454545455,0.0,0.09090909090909091,0.0,0.36363636363636365,4,11,Avoid (避開)
控管,15,16.0,19.333333333333332,0.0,1.1333333333333333,1.0,0.6666666666666666,1,15,Blue Ocean (藍海詞)
推動,19,11.0,12.894736842105264,0.0,0.631578947368421,1.0,0.5789473684210527,2,19,Red Ocean (紅海詞)
推薦,13,12.0,29.384615384615383,7.0,10.461538461538462,0.0,0.7692307692307693,4,13,Avoid (避開)
推進,12,20.5,28.0,1.0,2.1666666666666665,0.0,0.4166666666666667,4,12,Blue Ocean (藍海詞)
提供,17,14.0,16.705882352941178,0.0,0.47058823529411764,0.0,0.35294117647058826,4,17,Star (明星詞)
提升,44,5.0,16.295454545454547,0.0,1.0909090909090908,0.0,0.36363636363636365,3,44,Red Ocean (紅海詞)
提醒,91,42.0,37.43956043956044,6.0,4.450549450549451,1.0,1.0879120879120878,5,91,Star (明星詞)
搭配,18,2.0,2.2777777777777777,0.0,0.05555555555555555,0.0,0.0,2,18,Red Ocean (紅海詞)
摩擦,17,45.0,56.23529411764706,7.0,7.235294117647059,2.0,1.7647058823529411,1,17,Star (明星詞)
擅長,21,25.0,26.80952380952381,0.0,1.1904761904761905,0.0,0.42857142857142855,3,21,Star (明星詞)
操作,13,12.0,11.153846153846153,0.0,0.6923076923076923,1.0,0.5384615384615384,3,13,Avoid (避開)
支持,12,19.0,118.0,2.0,17.583333333333332,0.0,0.8333333333333334,4,12,Blue Ocean (藍海詞)
支援,10,16.0,16.2,0.0,0.8,1.0,0.8,1,10,Blue Ocean (藍海詞)
收入,10,19.0,19.7,1.0,2.4,0.0,0.3,1,10,Blue Ocean (藍海詞)
改善,15,10.0,10.133333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,4,15,Avoid (避開)
改變,21,9.0,46.57142857142857,0.0,2.7142857142857144,0.0,2.380952380952381,4,21,Red Ocean (紅海詞)
放下,10,8.0,10.4,0.0,0.2,0.0,0.0,2,10,Avoid (避開)
故事,14,10.0,12.357142857142858,0.0,0.6428571428571429,0.0,0.35714285714285715,3,14,Avoid (避開)
效率,18,15.0,17.77777777777778,0.0,0.6666666666666666,0.0,0.3333333333333333,4,18,Star (明星詞)
效能,11,10.0,19.818181818181817,0.0,0.6363636363636364,0.0,0.5454545454545454,1,11,Avoid (避開)
教學,16,7.0,23.5,1.0,3.0,0.0,1.5,2,16,Avoid (避開)
教育,12,6.0,13.416666666666666,2.0,2.8333333333333335,0.0,0.3333333333333333,3,12,Avoid (避開)
整合,27,15.0,15.851851851851851,0.0,0.6666666666666666,0.0,0.48148148148148145,3,27,Star (明星詞)
整理,19,32.0,27.31578947368421,0.0,2.1052631578947367,0.0,0.5789473684210527,4,19,Star (明星詞)
數位,24,19.0,20.541666666666668,0.0,7.583333333333333,0.0,0.6666666666666666,2,24,Star (明星詞)
數位遊牧,21,26.0,20.095238095238095,3.0,2.7142857142857144,1.0,0.6190476190476191,1,21,Star (明星詞)
數據,24,16.0,17.458333333333332,0.0,0.8333333333333334,0.0,0.3333333333333333,3,24,Star (明星詞)
文化,15,5.0,12.133333333333333,1.0,1.0666666666666667,0.0,0.06666666666666667,2,15,Avoid (避開)
新創,27,3.0,5.666666666666667,0.0,0.5555555555555556,0.0,0.07407407407407407,2,27,Red Ocean (紅海詞)
方向,17,10.0,10.117647058823529,0.0,0.7647058823529411,0.0,0.0,4,17,Red Ocean (紅海詞)
方案,15,11.0,19.666666666666668,0.0,0.6,0.0,0.4666666666666667,3,15,Avoid (避開)
方法,21,2.0,5.857142857142857,0.0,0.6190476190476191,0.0,0.047619047619047616,3,21,Red Ocean (紅海詞)
旅居,11,23.0,27.0,4.0,4.636363636363637,0.0,0.09090909090909091,1,11,Blue Ocean (藍海詞)
旅行,12,3.0,8.583333333333334,1.0,0.8333333333333334,0.0,0.0,2,12,Avoid (避開)
日本,11,17.0,20.0,1.0,1.5454545454545454,0.0,0.2727272727272727,3,11,Blue Ocean (藍海詞)
早上,15,19.0,33.2,2.0,4.066666666666666,0.0,1.0,3,15,Blue Ocean (藍海詞)
明天,17,10.0,15.588235294117647,0.0,0.4117647058823529,0.0,0.0,5,17,Red Ocean (紅海詞)
時代,12,7.5,18.0,0.5,1.8333333333333333,0.0,0.9166666666666666,2,12,Avoid (避開)
晚上,16,8.0,18.375,0.0,5.1875,0.0,0.4375,4,16,Avoid (避開)
更好,16,16.0,25.0625,1.5,5.4375,0.0,0.125,4,16,Blue Ocean (藍海詞)
最好,10,7.5,7.5,0.0,1.0,0.0,0.0,3,10,Avoid (避開)
有些,16,7.0,35.25,1.0,9.8125,0.0,0.375,6,16,Avoid (避開)
有名,20,2.0,2.45,0.0,0.0,0.0,0.0,1,20,Red Ocean (紅海詞)
朋友,71,78.0,107.97183098591549,18.0,33.028169014084504,0.0,0.5774647887323944,5,71,Star (明星詞)
服務,11,9.0,11.272727272727273,0.0,0.18181818181818182,1.0,0.5454545454545454,3,11,Avoid (避開)
期待,17,32.0,84.52941176470588,2.0,11.647058823529411,0.0,3.235294117647059,4,17,Star (明星詞)
未來,23,7.0,17.869565217391305,2.0,2.608695652173913,0.0,0.34782608695652173,3,23,Red Ocean (紅海詞)
本來,12,13.5,24.166666666666668,2.0,2.3333333333333335,0.0,0.25,5,12,Blue Ocean (藍海詞)
架構,18,10.0,16.555555555555557,0.0,0.9444444444444444,0.0,0.4444444444444444,3,18,Red Ocean (紅海詞)
核心,12,9.5,73.58333333333333,0.5,3.0833333333333335,0.0,2.4166666666666665,4,12,Avoid (避開)
桌遊,18,2.0,2.4444444444444446,0.0,0.0,0.0,0.0,1,18,Red Ocean (紅海詞)
業務,29,17.0,20.03448275862069,1.0,1.7586206896551724,0.0,0.3448275862068966,3,29,Star (明星詞)
模型,10,12.0,28.8,0.0,1.8,0.0,0.4,3,10,Avoid (避開)
模式,38,3.0,9.657894736842104,0.0,0.9736842105263158,0.0,0.13157894736842105,5,38,Red Ocean (紅海詞)
模擬,21,2.0,4.0,0.0,0.047619047619047616,0.0,0.047619047619047616,2,21,Red Ocean (紅海詞)
機制,10,9.0,23.8,0.0,1.1,0.0,0.3,3,10,Avoid (避開)
機會,38,18.0,49.78947368421053,2.0,9.31578947368421,0.0,0.5526315789473685,5,38,Star (明星詞)
歡迎,39,3.0,12.871794871794872,0.0,7.256410256410256,0.0,0.20512820512820512,3,39,Red Ocean (紅海詞)
每天,40,42.0,61.7,4.5,5.95,1.0,3.15,5,40,Star (明星詞)
每週,11,12.0,24.818181818181817,0.0,1.9090909090909092,0.0,1.0909090909090908,3,11,Avoid (避開)
氣場,19,45.0,54.526315789473685,7.0,7.052631578947368,2.0,1.736842105263158,1,19,Star (明星詞)
